text,label
Машинное обучение увлекательно. Мы идем в парк.,Russian
I enjoy learning new skills. We are going to the park.,English
Мы идем в парк. Сегодня прекрасный день.,Russian
L'apprendimento automatico è affascinante. Andiamo al parco.,Italian
你好，你怎么样？ 我们要去公园。,Chinese
L'apprentissage automatique est fascinant. Aujourd'hui est une belle journée.,French
"I enjoy learning new skills. Hello, how are you?",English
"Ciao, come stai? Ciao, come stai?",Italian
आज का दिन बहुत सुंदर है। हम पार्क जा रहे हैं।,Hindi
Mi piace imparare cose nuove. Andiamo al parco.,Italian
اليوم يوم جميل. أحب تعلم أشياء جديدة.,Arabic
L'apprendimento automatico è affascinante. Mi piace imparare cose nuove.,Italian
मुझे नई चीजें सीखना पसंद है। हम पार्क जा रहे हैं।,Hindi
Maschinelles Lernen ist faszinierend. Heute ist ein schöner Tag.,German
مرحبا كيف حالك؟ مرحبا كيف حالك؟,Arabic
Eu gosto de aprender coisas novas. Aprendizado de máquina é fascinante.,Portuguese
हम पार्क जा रहे हैं। मशीन लर्निंग बहुत रोचक है।,Hindi
Nós vamos ao parque. Hoje é um dia bonito.,Portuguese
تعلم الآلة ممتع. اليوم يوم جميل.,Arabic
"Hello, how are you? Today is a beautiful day.",English
"Hello, how are you? I enjoy learning new skills.",English
Сегодня прекрасный день. Машинное обучение увлекательно.,Russian
Aprendizado de máquina é fascinante. Aprendizado de máquina é fascinante.,Portuguese
"Olá, como você está? Nós vamos ao parque.",Portuguese
Nous allons au parc. Nous allons au parc.,French
Heute ist ein schöner Tag. Wir gehen in den Park.,German
"Machine learning is fascinating. Hello, how are you?",English
L'apprendimento automatico è affascinante. Andiamo al parco.,Italian
Машинное обучение увлекательно. Машинное обучение увлекательно.,Russian
J'aime apprendre de nouvelles choses. Aujourd'hui est une belle journée.,French
Eu gosto de aprender coisas novas. Eu gosto de aprender coisas novas.,Portuguese
Me gusta aprender cosas nuevas. Vamos al parque.,Spanish
"Bonjour, comment ça va? Nous allons au parc.",French
"Hallo, wie geht es dir? Ich lerne gerne neue Dinge.",German
"नमस्ते, आप कैसे हैं? हम पार्क जा रहे हैं।",Hindi
Vamos al parque. Hoy es un día hermoso.,Spanish
اليوم يوم جميل. أحب تعلم أشياء جديدة.,Arabic
Ich lerne gerne neue Dinge. Maschinelles Lernen ist faszinierend.,German
Машинное обучение увлекательно. Мне нравится изучать новое.,Russian
Nós vamos ao parque. Nós vamos ao parque.,Portuguese
आज का दिन बहुत सुंदर है। आज का दिन बहुत सुंदर है।,Hindi
Мы идем в парк. Машинное обучение увлекательно.,Russian
"Bonjour, comment ça va? L'apprentissage automatique est fascinant.",French
"Hello, how are you? Hello, how are you?",English
मशीन लर्निंग बहुत रोचक है। आज का दिन बहुत सुंदर है।,Hindi
L'apprentissage automatique est fascinant. J'aime apprendre de nouvelles choses.,French
أحب تعلم أشياء جديدة. أحب تعلم أشياء جديدة.,Arabic
मुझे नई चीजें सीखना पसंद है। आज का दिन बहुत सुंदर है।,Hindi
"L'apprentissage automatique est fascinant. Bonjour, comment ça va?",French
我们要去公园。 我们要去公园。,Chinese
हम पार्क जा रहे हैं। मुझे नई चीजें सीखना पसंद है।,Hindi
"Hello, how are you? Hello, how are you?",English
I enjoy learning new skills. Machine learning is fascinating.,English
Мне нравится изучать новое. Машинное обучение увлекательно.,Russian
मुझे नई चीजें सीखना पसंद है। मुझे नई चीजें सीखना पसंद है।,Hindi
"Hallo, wie geht es dir? Maschinelles Lernen ist faszinierend.",German
"Nous allons au parc. Bonjour, comment ça va?",French
"Hallo, wie geht es dir? Wir gehen in den Park.",German
I enjoy learning new skills. Machine learning is fascinating.,English
اليوم يوم جميل. تعلم الآلة ممتع.,Arabic
أحب تعلم أشياء جديدة. تعلم الآلة ممتع.,Arabic
"Olá, como você está? Nós vamos ao parque.",Portuguese
"Hola, ¿cómo estás? Hoy es un día hermoso.",Spanish
Today is a beautiful day. Machine learning is fascinating.,English
机器学习很有趣。 你好，你怎么样？,Chinese
आज का दिन बहुत सुंदर है। आज का दिन बहुत सुंदर है।,Hindi
Wir gehen in den Park. Heute ist ein schöner Tag.,German
"I enjoy learning new skills. Hello, how are you?",English
मुझे नई चीजें सीखना पसंद है। मशीन लर्निंग बहुत रोचक है।,Hindi
"Привет, как дела? Мы идем в парк.",Russian
Aprendizado de máquina é fascinante. Aprendizado de máquina é fascinante.,Portuguese
"नमस्ते, आप कैसे हैं? मशीन लर्निंग बहुत रोचक है।",Hindi
Eu gosto de aprender coisas novas. Eu gosto de aprender coisas novas.,Portuguese
تعلم الآلة ممتع. نحن ذاهبون إلى الحديقة.,Arabic
El aprendizaje automático es fascinante. El aprendizaje automático es fascinante.,Spanish
L'apprentissage automatique est fascinant. J'aime apprendre de nouvelles choses.,French
Nous allons au parc. L'apprentissage automatique est fascinant.,French
"Aprendizado de máquina é fascinante. Olá, como você está?",Portuguese
मशीन लर्निंग बहुत रोचक है। मुझे नई चीजें सीखना पसंद है।,Hindi
Nous allons au parc. Aujourd'hui est une belle journée.,French
मुझे नई चीजें सीखना पसंद है। आज का दिन बहुत सुंदर है।,Hindi
"Ich lerne gerne neue Dinge. Hallo, wie geht es dir?",German
"We are going to the park. Hello, how are you?",English
机器学习很有趣。 我喜欢学习新东西。,Chinese
"Hello, how are you? Machine learning is fascinating.",English
We are going to the park. We are going to the park.,English
L'apprentissage automatique est fascinant. L'apprentissage automatique est fascinant.,French
Andiamo al parco. Andiamo al parco.,Italian
Сегодня прекрасный день. Мне нравится изучать новое.,Russian
Сегодня прекрасный день. Сегодня прекрасный день.,Russian
我们要去公园。 今天是美好的一天。,Chinese
Mi piace imparare cose nuove. L'apprendimento automatico è affascinante.,Italian
أحب تعلم أشياء جديدة. نحن ذاهبون إلى الحديقة.,Arabic
"Bonjour, comment ça va? Bonjour, comment ça va?",French
हम पार्क जा रहे हैं। हम पार्क जा रहे हैं।,Hindi
Aujourd'hui est une belle journée. L'apprentissage automatique est fascinant.,French
今天是美好的一天。 机器学习很有趣。,Chinese
"Hola, ¿cómo estás? El aprendizaje automático es fascinante.",Spanish
Machine learning is fascinating. Machine learning is fascinating.,English
مرحبا كيف حالك؟ أحب تعلم أشياء جديدة.,Arabic
J'aime apprendre de nouvelles choses. Aujourd'hui est une belle journée.,French
"Ciao, come stai? L'apprendimento automatico è affascinante.",Italian
L'apprentissage automatique est fascinant. Nous allons au parc.,French
Aprendizado de máquina é fascinante. Hoje é um dia bonito.,Portuguese
Мы идем в парк. Машинное обучение увлекательно.,Russian
Today is a beautiful day. We are going to the park.,English
你好，你怎么样？ 今天是美好的一天。,Chinese
Мне нравится изучать новое. Мы идем в парк.,Russian
أحب تعلم أشياء جديدة. اليوم يوم جميل.,Arabic
"Привет, как дела? Сегодня прекрасный день.",Russian
"Mi piace imparare cose nuove. Ciao, come stai?",Italian
आज का दिन बहुत सुंदर है। मशीन लर्निंग बहुत रोचक है।,Hindi
"Hoy es un día hermoso. Hola, ¿cómo estás?",Spanish
Ich lerne gerne neue Dinge. Heute ist ein schöner Tag.,German
"Hallo, wie geht es dir? Heute ist ein schöner Tag.",German
Vamos al parque. Me gusta aprender cosas nuevas.,Spanish
"Maschinelles Lernen ist faszinierend. Hallo, wie geht es dir?",German
Nós vamos ao parque. Hoje é um dia bonito.,Portuguese
Today is a beautiful day. Today is a beautiful day.,English
"Ciao, come stai? Ciao, come stai?",Italian
Today is a beautiful day. I enjoy learning new skills.,English
你好，你怎么样？ 我喜欢学习新东西。,Chinese
أحب تعلم أشياء جديدة. تعلم الآلة ممتع.,Arabic
L'apprentissage automatique est fascinant. J'aime apprendre de nouvelles choses.,French
We are going to the park. Machine learning is fascinating.,English
Aprendizado de máquina é fascinante. Eu gosto de aprender coisas novas.,Portuguese
"Ciao, come stai? Andiamo al parco.",Italian
"Hello, how are you? We are going to the park.",English
مرحبا كيف حالك؟ تعلم الآلة ممتع.,Arabic
Hoy es un día hermoso. Vamos al parque.,Spanish
Ich lerne gerne neue Dinge. Ich lerne gerne neue Dinge.,German
اليوم يوم جميل. أحب تعلم أشياء جديدة.,Arabic
Today is a beautiful day. Today is a beautiful day.,English
Aujourd'hui est une belle journée. J'aime apprendre de nouvelles choses.,French
Oggi è una bella giornata. Andiamo al parco.,Italian
Aprendizado de máquina é fascinante. Hoje é um dia bonito.,Portuguese
Aprendizado de máquina é fascinante. Eu gosto de aprender coisas novas.,Portuguese
اليوم يوم جميل. نحن ذاهبون إلى الحديقة.,Arabic
نحن ذاهبون إلى الحديقة. نحن ذاهبون إلى الحديقة.,Arabic
مرحبا كيف حالك؟ اليوم يوم جميل.,Arabic
